feature,dtype_train,dtype_test,n_train_rows,n_test_rows,n_train_nonnull,n_test_nonnull,train_nonnull_rate,test_nonnull_rate,train_missing_rate,test_missing_rate,train_nunique,test_nunique,train_is_constant,test_is_constant,train_zero_rate,test_zero_rate,train_mean,test_mean,train_std,test_std,train_min,test_min,train_max,test_max,mean_shift_sigma,abs_mean_shift_sigma,median_shift_iqr,abs_median_shift_iqr,std_ratio_test_over_train,iqr_ratio_test_over_train,ks_stat,ks_pvalue,wasserstein,psi,drift_flag,drift_reasons,drift_score,train_q01,test_q01,train_q05,test_q05,train_q25,test_q25,train_q50,test_q50,train_q75,test_q75,train_q95,test_q95,train_q99,test_q99,similarity_score
sma_10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,945.0,6478.0,False,False,0.0,0.0,1.0018341499999999,1.0028042679999998,0.01988491142499458,0.019466262437394192,0.9384600000000001,0.9289,1.07364,1.0985399999999998,0.04878663923701067,0.04878663923701067,0.01897937445457156,0.01897937445457156,0.9789463991248607,0.9885736418712735,0.0291,0.41824980298968933,0.0010560000000000027,0.013806327499771535,False,,0.11067234119135376,0.9551158,0.9559392,0.9693480000000001,0.9714174999999999,0.9884575000000001,0.9898075,1.002245,1.002735,1.014275,1.01533,1.0346125,1.034903,1.0516917000000001,1.0512903999999998,0.9003555440368292
close_mean_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,959.0,6952.0,False,False,0.0,0.0,1.0018341499999999,1.0028042679999998,0.01988491142499458,0.019466262437394192,0.9384600000000001,0.9289,1.0736400000000001,1.0985399999999998,0.04878663923701067,0.04878663923701067,0.01897937445457156,0.01897937445457156,0.9789463991248607,0.9885736418712735,0.0291,0.41824980298968933,0.0010560000000000036,0.013807802235150086,False,,0.11067381592673231,0.9551158,0.9559392,0.969348,0.9714174999999999,0.9884575000000001,0.9898075,1.002245,1.002735,1.014275,1.01533,1.0346125,1.034903,1.0516917000000001,1.0512904,0.9003543485587734
t0_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,715.0,5273.0,False,False,0.211,0.1991,0.02164806141021338,0.020972467236166078,0.026418957192810892,0.024643393183878395,0.0,0.0,0.1628340866513192,0.19465070146412722,-0.02557232554983557,0.02557232554983557,0.041067655672637364,0.041067655672637364,0.932792047887929,0.9543185954805483,0.03,0.3804146611855125,0.0013248395829404008,0.01436415172555086,False,,0.11100413294802379,0.0,0.0,0.0,0.0,0.0016878272112931276,0.0022372782431289103,0.011023556626678055,0.012274821873038699,0.03215621470080038,0.0313138269996269,0.07753072378395368,0.07172566470208815,0.11034354120157222,0.10700022924780121,0.9000866606558187
t1_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,5.0,False,False,0.768,0.795,0.27,0.228,0.5247622084100334,0.47585569647151066,0.0,0.0,3.0,4.0,-0.08003625132833964,0.08003625132833964,0.0,0.0,0.9068025266384743,0.0,0.027,0.514300392655266,0.04400000000000004,0.00432523496729629,False,,0.11136148629563593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.8997972417895967
close_min_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,546.0,1064.0,False,False,0.0,0.0,0.9966051,0.9976106599999999,0.019922441307672553,0.019372738491603772,0.93,0.9241,1.0686,1.0907,0.0504737338371334,0.0504737338371334,0.015488867375975861,0.015488867375975861,0.9724078586277735,0.984511132585302,0.0329,0.27380771381301827,0.001160260000000002,0.013343295529967481,False,,0.11220589674307674,0.951495,0.950399,0.963295,0.965895,0.983375,0.984775,0.9972,0.9976,1.0092,1.0102,1.028505,1.0289,1.044619,1.0447009999999999,0.8991140965250639
t45_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,18.0,52.0,False,False,0.981,0.9774,0.0031599877431431923,0.00457715009095569,0.02821176209060933,0.03675091890970418,0.0,0.0,0.5,0.7500205302973701,0.05023303199604064,0.05023303199604064,0.0,0.0,1.3026807326095573,0.0,0.006,1.0,0.0014605801519549408,0.05755209008155193,False,,0.11378512207759259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100001627648808,0.18393972058572117,0.8978392511965467
ema_5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.001902216818336,1.0029592541158943,0.020473768737293025,0.020061908620141483,0.9347635168931165,0.9288518200298991,1.0729145375828313,1.1032869629275293,0.05162885793377228,0.05162885793377228,0.019880455030851653,0.019880455030851653,0.9798835220121823,0.9692599297012636,0.0336,0.25163322706570734,0.0011466746214617181,0.008878626002646052,False,,0.11398793896726997,0.9548188374088071,0.9543890061966448,0.9693237750902339,0.9706512856304335,0.9879409734150899,0.9895860284945585,1.002065294889108,1.00260199376241,1.0149372807153618,1.015752467411583,1.0349559172261156,1.035957336114292,1.0562173219988549,1.0527466754736914,0.897675787160727
return_before_headline_mean,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0001,2.8892219081819645e-05,6.450435265027222e-05,0.0010391249040030612,0.0010329890520813466,-0.003559248979667384,-0.005340206711673107,0.0035523151164544237,0.006823857322794077,0.03427127325790316,0.03427127325790316,0.023728470320081498,0.023728470320081498,0.9940951728784746,0.918609493330459,0.0423,0.07550169259870486,6.049293447141186e-05,0.013907944972750198,False,,0.11420768855073485,-0.002491460441115493,-0.0025988190800532046,-0.0016782081466494977,-0.0016096892005527524,-0.0006323973387506134,-0.0005635807059078385,3.503467329692313e-05,6.783383006593484e-05,0.0007498728330238049,0.000706185797150276,0.0016755440099431068,0.0017258223254050288,0.0026316501560798423,0.0026022846698828435,0.8974987430760899
t1_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,50.0,51.0,False,False,0.007,0.0044,43.707,44.5697,13.176599476867079,12.587437637129602,0.0,0.0,50.0,50.0,0.0654721274266925,0.0654721274266925,0.0,0.0,0.955287262030483,0.0,0.0366,0.17151968351381694,0.8639,0.012369162335036496,False,,0.11444128976172901,1.0,2.0,10.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8973106158098315
bollinger_lower_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.9916952695483631,0.992566424394587,0.01874548522153547,0.018149724511508675,0.9225264624121191,0.922022577748819,1.054158690242801,1.0737771651531667,0.04647278189292339,0.04647278189292339,0.02964621051148073,0.02964621051148073,0.9682184427901295,0.9527050974835108,0.0324,0.29048932074563616,0.000987669477657921,0.00921498136334189,False,,0.11773397376774601,0.9467480989835939,0.946688085106398,0.9598401876501121,0.9622386555802958,0.9792885501034921,0.9809117527223503,0.9923330961089238,0.9930666224086182,1.0040312166031669,1.0044842172228776,1.0215064931145947,1.0208984107436523,1.0361848944184329,1.0354217947192705,0.8946672674081122
t0_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.036,0.0311,25.014,24.5317,17.945468615888633,17.518900830207066,0.0,0.0,50.0,50.0,-0.026875865452348848,0.026875865452348848,-0.05555555555555401,0.05555555555555401,0.9762297772873502,0.9166666666666412,0.0284,0.44912771919055994,0.7758999999999998,0.008911681051759334,False,,0.11974310205966221,0.0,0.0,1.0,1.0,8.0,9.0,23.0,21.0,44.0,42.0,50.0,50.0,50.0,50.0,0.8930619873081549
sma_5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,907.0,4758.0,False,False,0.0,0.0,1.0018688,1.002967258,0.02055943448897626,0.020154821487781933,0.9351,0.9289,1.0728,1.10412,0.05342841509261947,0.05342841509261947,0.025433099888486792,0.025433099888486792,0.9803198379609325,0.9664577957623836,0.034,0.23957239167911965,0.0011922099999999967,0.009342719082100303,False,,0.12220423406320656,0.9543996,0.9541176,0.9690530000000002,0.9704599999999999,0.988115,0.98966,1.00197,1.00266,1.015245,1.01588,1.035303,1.036041,1.0568026000000001,1.0533801999999999,0.8911033924540303
close_mean_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,917.0,5029.0,False,False,0.0,0.0,1.0018688,1.0029672579999998,0.020559434488976264,0.020154821487781933,0.9350999999999999,0.9289,1.0728000000000002,1.1041200000000002,0.053428415092608664,0.053428415092608664,0.025433099888486584,0.025433099888486584,0.9803198379609324,0.9664577957623716,0.034,0.23957239167911965,0.0011922099999999941,0.009583679197260997,False,,0.12244519417835625,0.9543996,0.9541176,0.9690529999999999,0.9704600000000001,0.988115,0.9896600000000001,1.00197,1.00266,1.0152450000000002,1.01588,1.035303,1.0360409999999998,1.0568026000000001,1.0533801999999999,0.8909120954738573
close_bollinger_pct_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.5064660507943453,0.5224217295821935,0.3272995472224819,0.32721113648492034,-0.18769960699539015,-0.3565729080113873,1.1990714894879284,1.3586286624949644,0.04874946795130634,0.04874946795130634,0.03702817369957177,0.03702817369957177,0.9997298782130574,0.9988870294500701,0.0309,0.3447895466669134,0.017203798095861964,0.008443103403531113,False,,0.12512074505440923,-0.10812821197833122,-0.130696884350204,-0.017430768239134236,0.0017397765892345693,0.23053698188760022,0.24476752658739195,0.5234702083012557,0.5439001092684494,0.7822763448093263,0.795892819847948,1.0149216252501339,1.0146860896427574,1.1014225004673168,1.1296575753343763,0.8887934956275662
close_vs_open_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.048299578515966e-05,6.863731271863336e-05,0.0009343228267090849,0.0009176026141073873,-0.003160569737343149,-0.0037845807962543178,0.0034174735634569025,0.004338769067453775,0.05153927048057447,0.05153927048057447,0.043863621034887515,0.043863621034887515,0.9821044577892903,1.0048201786580486,0.0268,0.523938419152897,5.339389409182539e-05,0.004761202500928881,False,,0.12696409401639086,-0.0023085795337497526,-0.0021517335244841907,-0.0015584407136114604,-0.0014262034577485123,-0.0005599531075620286,-0.0005216467869958029,1.1137126172426912e-05,6.275007257327414e-05,0.0006167155107431623,0.0006606935852757584,0.0014627318415956429,0.0015776710577931395,0.0023814242638995073,0.002296542308170543,0.8873397167749125
close_min_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,531.0,996.0,False,False,0.0,0.0,0.9933025,0.99415854,0.0182947129048332,0.01779352668887207,0.93,0.9231,1.0542,1.0785,0.04679166076047648,0.04679166076047648,0.03662258392526506,0.03662258392526506,0.9726048602379912,0.9440488300734868,0.0375,0.1518825395199376,0.0009820600000000007,0.008703796228174,False,,0.12961804091391554,0.9512970000000001,0.9496,0.9628,0.9645,0.9808250000000001,0.9826,0.9936,0.9945,1.0054,1.0058,1.0213,1.0223,1.036201,1.0368009999999999,0.8852549833490192
close_min_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,553.0,1101.0,False,False,0.0,0.0,0.9987723999999999,0.99994415,0.020540659603258533,0.020118889500888835,0.93,0.9261,1.0692,1.1009,0.057045393019278134,0.057045393019278134,0.022181146025059644,0.022181146025059644,0.9794665745163191,0.9722735674317038,0.0396,0.11303884162215962,0.0012784699999999994,0.012334331535956937,False,,0.13116087058029471,0.951698,0.951397,0.965975,0.9675,0.9849749999999999,0.9867,0.9991,0.9997,1.012025,1.013,1.031615,1.0328,1.0516240000000001,1.0497020000000001,0.8840475532777154
close_max_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,550.0,1098.0,False,False,0.0,0.0,1.0048919,1.00600673,0.020687393084258408,0.02027151822514079,0.9374,0.9329,1.0753,1.1069,0.05388934194875984,0.05388934194875984,0.027700831023908724,0.027700831023908724,0.9798971838354072,0.967682363768504,0.0352,0.20598704701690515,0.0011896300000000005,0.014893845628066567,False,,0.13168401860073514,0.95709,0.9583980000000001,0.9719949999999999,0.9736,0.9910749999999999,0.9926,1.00475,1.0055,1.0181499999999999,1.0188,1.039415,1.039305,1.059703,1.056601,0.8836388811396708
close_vs_open_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,3.940427721502716e-05,5.989387668484618e-05,0.00042043707692820996,0.00041014159442161695,-0.0014231656452555256,-0.0015421861639710063,0.0014248068756003806,0.0020662203722706385,0.0487340449866737,0.0487340449866737,0.03551427101905937,0.03551427101905937,0.9755124273117725,0.9521433630468761,0.0378,0.145752267144443,2.2827677867205554e-05,0.010320949744535308,False,,0.13236926575026836,-0.0009487438317409926,-0.0009158903001791103,-0.0006231481532429144,-0.0006069454174682248,-0.00024080520064069015,-0.0002088452129413053,4.049995525806141e-05,6.040879896688536e-05,0.000319781940867163,0.00032491411420696034,0.0007391998951718667,0.0007253409479850215,0.001075351738250009,0.0010521692170715638,0.8831041518399343
t35_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,47.0,51.0,False,False,0.001,0.003,46.963,46.0094,9.247115233419562,10.87235634318731,0.0,0.0,50.0,50.0,-0.10312405284553368,0.10312405284553368,0.0,0.0,1.1757565542054527,0.0,0.0276,0.4858516228848642,0.9536000000000001,0.005221058921262397,False,,0.13594511176679608,6.99,3.0,23.0,16.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8803242248603427
t45_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,18.0,51.0,False,False,0.001,0.0002,49.558,49.3999,3.6840478021068357,4.55355393899617,0.0,0.0,50.0,50.0,-0.042914752601619394,0.042914752601619394,0.0,0.0,1.2360192330812982,0.0,0.006,1.0,0.1601,0.0887166824298804,False,,0.1376314350314998,31.990000000000002,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.879019310830059
close_vs_ema20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00021653537330073346,0.0005810541935151227,0.006323562567278095,0.0062162534907261495,-0.01996476832584764,-0.025876176035294168,0.02374143432206609,0.029448286815239953,0.057644534434273434,0.057644534434273434,0.028019016726356604,0.028019016726356604,0.9830302813654035,0.9909476275607602,0.0392,0.11973092465345256,0.00038704623474527773,0.01338905624520039,False,,0.13825260740583042,-0.01527641299510997,-0.0146739369477727,-0.010054627197732152,-0.009596533239557793,-0.004088719060442619,-0.003441656473760429,0.00034328280445846456,0.0005697390184704241,0.003993513667264783,0.004567412874146103,0.010511192588953422,0.01075941179861517,0.015338086376399994,0.015945571940034892,0.8785396084258316
close_std_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9998.0,False,False,0.0,0.0,0.005046480225818448,0.004947516302706509,0.002398904381285061,0.0024156072501824734,0.0012723372608169374,0.0010859873024362011,0.0161159376819477,0.021180052059972795,-0.041253800627798064,0.041253800627798064,-0.04214997699016824,0.04214997699016824,1.006962706817644,1.0157049578386403,0.0426,0.07207208469713593,0.00011817442706196475,0.014257503001131525,False,,0.14026128061909782,0.0016530398651215868,0.0016441170204274157,0.0021356217093832994,0.0021447254761305344,0.0033610901918107515,0.0032216547147611917,0.004510344369593461,0.004390827756667793,0.006196598569701365,0.006101694633193394,0.009752624718683673,0.009678135348446406,0.01271709961853354,0.013097256911218162,0.8769919815720272
bollinger_width_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9998.0,False,False,0.0,0.0,0.02018592090327402,0.019790065210826012,0.009595617525140009,0.009662429000729892,0.005089349043273739,0.0043439492097485655,0.06446375072778798,0.08472020823989102,-0.04125380064072317,0.04125380064072317,-0.042149977001800086,0.042149977001800086,1.006962707132488,1.015704958107218,0.0426,0.07207208469713593,0.00047269770824803515,0.014257503001131525,False,,0.14026128064365478,0.006612159460493241,0.00657646808171884,0.008542486837541418,0.008578901904520559,0.013444360767241315,0.012886618859042298,0.018041377478376808,0.017563311026668527,0.0247863942788068,0.024406778532773288,0.03901049887473869,0.038712541393783904,0.05086839847413069,0.05238902764488269,0.8769919815531402
t35_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,53.0,177.0,False,False,0.869,0.8484,0.02281121066693592,0.03077291810717687,0.07489871247069607,0.09140278577660227,0.0,0.0,0.5798369641913947,1.0361152394453608,0.10629965693001261,0.10629965693001261,0.0,0.0,1.2203518960508568,0.0,0.0302,0.3723037733541463,0.00796170744024094,0.005504053033287455,False,,0.14200370996330006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15831838468952658,0.23618327637050734,0.40407934265164924,0.45241870901797976,0.8756538978600485
return_cumulative_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,999.0,9927.0,False,False,0.0,0.0004,0.0018016613482181915,0.0030672147648047117,0.020838892866876808,0.020560458014628614,-0.06720160414040477,-0.07593294675780293,0.07273997133566068,0.10870437115218157,0.06073035763513969,0.06073035763513969,0.03845566863256436,0.03845566863256436,0.9866386926112856,0.9674307310852179,0.0359,0.18813828308613914,0.0013192537845670253,0.007927107824415325,False,,0.14301313409211938,-0.04647728802146652,-0.045109825013157794,-0.030627871114692305,-0.029782130423923987,-0.01197634715502971,-0.010300257886402014,0.0018460616357143245,0.002895511992504929,0.015313526979767456,0.016100805000015816,0.03546039216393037,0.036915263109935065,0.054114366985832364,0.053732060859303564,0.8748805855098831
t49_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,2.0,3.0,False,False,0.989,0.9766,0.011,0.0235,0.1043546352103724,0.15215145417149536,0.0,0.0,1.0,2.0,0.11978385027824591,0.11978385027824591,0.0,0.0,1.4580229604876636,0.0,0.0124,0.9988093234918949,0.012499999999999956,0.011230385567525845,False,,0.14341423584577176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8745736834912767
return_mean_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,3.6072566899794383e-05,6.192378073748375e-05,0.0004244349411980688,0.0004181089488816089,-0.0014139551321453478,-0.001604208669183917,0.0014388440165764328,0.002115417011946354,0.06090736475138165,0.06090736475138165,0.03757525390645057,0.03757525390645057,0.9850954935903751,0.9686131945605336,0.0372,0.1582177989798526,2.696668383585053e-05,0.008495144416222402,False,,0.1441777630740546,-0.0009641676196291681,-0.0009348948074294639,-0.0006308838231126896,-0.0006136070012983778,-0.00024247650485527254,-0.00020796652228137556,4.1075436340625194e-05,6.191786350186623e-05,0.00031220842623145385,0.0003293086217617411,0.0007148622903685786,0.0007436419747660172,0.0010808395791114481,0.0010748968481041916,0.8739900671669294
return_after_headline_mean,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9999.0,False,False,0.0,0.0002,3.722896628354194e-05,9.87402524510282e-05,0.0010989649502369681,0.0010387805436862852,-0.004123841828451933,-0.004005607810879156,0.003960038609117758,0.00546908339409496,0.05597201812328106,0.05597201812328106,0.02075377689701267,0.02075377689701267,0.9452353712618944,0.897501115604032,0.0511,0.016844731873660874,7.84880106514239e-05,0.01758030637618672,False,,0.14540610139648044,-0.0023782954731230922,-0.0024566881647636904,-0.001797852826949526,-0.0015689229552001895,-0.0006964043642930784,-0.0005443945827797383,5.2343053546565514e-05,8.214437672999009e-05,0.0007395426110721837,0.0007443694304563209,0.001817440012359558,0.0018303322332694058,0.003054851219681107,0.0026699575757289573,0.8730527965415924
slope_linreg_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9995.0,False,False,0.0,0.0,4.213445858343336e-05,6.857434141656665e-05,0.0004705946987253336,0.00046414859955241276,-0.001470645858343337,-0.0017229243697478996,0.0017515390156062432,0.002492264105642257,0.05618397922578631,0.05618397922578631,0.03631676581420021,0.03631676581420021,0.9863022252977284,1.028887866771821,0.0412,0.08928176850383357,2.7857007442977212e-05,0.01481780979345578,False,,0.14851855483344228,-0.0010670022088835529,-0.0010461527971188473,-0.0007271006002400962,-0.0006693651860744296,-0.00025811644657863114,-0.0002365354141656667,4.228571428571412e-05,6.34597839135656e-05,0.00032492196878751493,0.0003633457382953182,0.0008081990396158457,0.0008271692677070825,0.0011792283793517402,0.0012216751500600254,0.8706868476713636
close_vs_open_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.547039898115639e-05,6.784999172028073e-05,0.0006805349826174815,0.0006663748618137466,-0.0024021330815881476,-0.0030386077633884007,0.002392256693484361,0.003060246391510546,0.06227393706323446,0.06227393706323446,0.04468876493937161,0.04468876493937161,0.9791926614434063,0.9803796688358295,0.0359,0.18813828308613914,4.3029410211847466e-05,0.010279961637696674,False,,0.15314266364030277,-0.0016274697754206187,-0.0015498070261109737,-0.0010592330730201242,-0.0010290825671116764,-0.0004075098819733974,-0.0003544522783844967,2.2760706559898492e-05,6.123527326756285e-05,0.0004534350717565458,0.0004896006512195233,0.0011498038115177317,0.001174106012628562,0.0016293084128139084,0.001718076501389832,0.8671953883339518
macd,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00020947138166589428,0.00046348064697969454,0.003462503774357179,0.003406390877729989,-0.013072012230890051,-0.01424257737175283,0.012671374139882952,0.017293715732896064,0.07335999663642175,0.07335999663642175,0.04355996963432962,0.04355996963432962,0.9837941266587061,0.9640887088097979,0.0392,0.11973092465345256,0.0002566080738325474,0.01339657421920705,False,,0.1695165404899584,-0.008112339696203192,-0.007594106607190779,-0.005423479100331213,-0.005033807568370041,-0.0020959142346595183,-0.0017070898680767166,0.0002147363609690256,0.0004085217456334389,0.0023527891562659664,0.002581854840922493,0.006104043589083674,0.006174255225952551,0.008635381765110571,0.009051880793176325,0.8550541744207047
return_cumulative_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9961.0,False,False,0.0,0.0005,0.0004807524939489608,0.0013132477510944,0.013264297348954452,0.01302146591267436,-0.043006470452897294,-0.05619567357797006,0.04131824848678578,0.06242087776394123,0.06276210757204549,0.06276210757204549,0.053036382879450186,0.053036382879450186,0.9816928533134154,0.9509800609104079,0.0464,0.038876094984438656,0.0008580289514489581,0.01183099427430201,False,,0.17402948472579768,-0.03045309975818351,-0.02990640803586575,-0.02043404063011851,-0.01985946188939611,-0.008365726809047985,-0.0070474306007366205,0.000292020209100019,0.001211387038274725,0.008968917433402668,0.009437470437760331,0.022475003240237365,0.02286013384923658,0.03309987299015005,0.03377305471621419,0.8517673644572534
return_mean_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.4400960923408695e-05,6.833282842392529e-05,0.0006976800280140568,0.0006844259900877015,-0.0023062098784896777,-0.0030365944833799017,0.0021389584517214266,0.003197252567764235,0.06296850371738455,0.06296850371738455,0.05419523043164798,0.05419523043164798,0.981002696974019,0.9518549405217425,0.0464,0.038876094984438656,4.530509448800946e-05,0.011711852036635818,False,,0.17527558618566835,-0.0016228408622657783,-0.0015935872042125191,-0.0010842392177376817,-0.0010529391364793382,-0.0004382679071376046,-0.0003700108517905222,1.8097995190439493e-05,6.751057052505535e-05,0.00047348345708513213,0.0004978441897241834,0.0011740978690069714,0.0011938283970011094,0.0017196636217375323,0.0017535440336747584,0.8508642668614249
rsi_14,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,50.5347804044845,51.37563454229904,13.060464079257235,12.767381890901163,15.395921470498038,9.818904713856497,87.9907059812327,96.56228230851485,0.06438164315691719,0.06438164315691719,0.05667824133433952,0.05667824133433952,0.977559588497125,1.0112565474050141,0.0401,0.1051103281278748,0.9055622396095813,0.014849276961543834,False,,0.17600916145280054,22.822853486313576,22.690883908427672,29.132486263633783,30.25825284738183,41.32799911864818,42.469264759195156,50.42435859289598,51.42980639543844,59.067572169466146,60.408524155005374,72.04611393452579,72.17675932903931,80.30887898099316,79.52911604051799,0.8503335116578812
macd_signal,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00023462239125459473,0.0004573265041062687,0.0032641831884607994,0.003214319385893149,-0.013080801552622557,-0.013123940053090224,0.01271971621848742,0.016712711177160274,0.06822659756680562,0.06822659756680562,0.05500849756093174,0.05500849756093174,0.9847239567532092,1.0184408673425909,0.047,0.035096378864793956,0.00022364952689314687,0.017831179199403243,False,,0.18806627432714063,-0.007527743200427096,-0.007187196819804985,-0.0050237718076140865,-0.004683207315719586,-0.0017856687532089687,-0.0016139992095968152,0.0001820732169963355,0.00040245420495243025,0.002220639320502278,0.002466188660853732,0.00565899887693986,0.005895537648860692,0.007938870988493149,0.0084539727983595,0.8417038860617
slope_linreg_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9973.0,False,False,0.0,0.0,1.3070526315789472e-05,6.80135939849624e-05,0.0007604996336114643,0.0007422654186305054,-0.002498721804511277,-0.0033136090225563937,0.002460902255639099,0.003518421052631579,0.07224601455231873,0.07224601455231873,0.06383617126629505,0.06383617126629505,0.9760233731206528,0.9312879744665709,0.052,0.014220677578511589,5.5726375939849605e-05,0.017351734898910145,False,,0.20543392071752392,-0.001845149624060152,-0.0016949766917293276,-0.0011587781954887249,-0.0011398909774436102,-0.000501917293233084,-0.00039733082706766836,-2.5563909774435365e-06,6.14285714285716e-05,0.0005004135338345861,0.0005361278195488727,0.001258849624060149,0.0013050563909774442,0.001877370676691731,0.001946763909774437,0.8295767879211153
close_skew_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9992.0,False,False,0.0,0.0003,-0.05308152062371114,0.004290654383272666,0.8486006445189451,0.8732509987976623,-2.0931625961863873,-2.234136969482591,2.187595189138826,2.2247562038626225,0.06760797953369378,0.06760797953369378,0.08961792788583434,0.08961792788583434,1.0290482389294695,0.9865219485093757,0.053,0.011740862111874327,0.06926808266682316,0.0190339037417384,False,,0.22925981116126654,-1.9171567913967964,-1.9680274951802028,-1.4418741042234526,-1.5022997440149222,-0.6346276670999231,-0.5752205790418778,-0.09474606637419183,0.01145220165397387,0.5503837534203515,0.5938191965366333,1.3972649633142935,1.4938960673204986,1.954358679878222,1.9403279867319763,0.8134976763417592
t49_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,12.0,51.0,False,False,0.0,0.0006,49.756,49.4076,2.7095766838762483,4.4285012591553174,10.0,0.0,50.0,50.0,-0.12858097062654736,0.12858097062654736,0.0,0.0,1.6343886059789925,0.0,0.0128,0.9980493809188692,0.34840000000000004,0.11547242881718035,False,,0.2568533994437277,48.97,22.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.7956377413965633
