feature,dtype_train,dtype_test,n_train_rows,n_test_rows,n_train_nonnull,n_test_nonnull,train_nonnull_rate,test_nonnull_rate,train_missing_rate,test_missing_rate,train_nunique,test_nunique,train_is_constant,test_is_constant,train_zero_rate,test_zero_rate,train_mean,test_mean,train_std,test_std,train_min,test_min,train_max,test_max,mean_shift_sigma,abs_mean_shift_sigma,median_shift_iqr,abs_median_shift_iqr,std_ratio_test_over_train,iqr_ratio_test_over_train,ks_stat,ks_pvalue,wasserstein,psi,drift_flag,drift_reasons,drift_score,train_q01,test_q01,train_q05,test_q05,train_q25,test_q25,train_q50,test_q50,train_q75,test_q75,train_q95,test_q95,train_q99,test_q99,similarity_score
t35_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,47.0,51.0,False,False,0.001,0.0024,46.963,46.2138,9.247115233419562,10.723963348454241,0.0,0.0,50.0,50.0,-0.0810198619881228,0.0810198619881228,0.0,0.0,1.1597090636111154,0.0,0.0246,0.6336362319043951,0.7492,0.001957465465589595,False,,0.1075773274537124,6.99,3.0,23.0,16.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9028714972876616
t1_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,86.0,239.0,False,False,0.768,0.7993,0.04924484623116315,0.04204081977221814,0.11312012521607895,0.10711563444867457,0.0,0.0,0.7117979886208643,1.097967361927478,-0.06368474615034592,0.06368474615034592,0.0,0.0,0.9469193412146452,0.0,0.0381,0.1398228065456476,0.007491192609805564,0.010039830623630463,False,,0.11182457677397639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323599111098577,0.3032653298563167,0.5,0.4841624427472664,0.8994224636601917
sma_5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,907.0,4806.0,False,False,0.0,0.0,1.0018688,1.002897038,0.02055943448897626,0.020464849349859558,0.9351,0.91562,1.0728,1.08632,0.050012951499287396,0.050012951499287396,0.021747143382909825,0.021747143382909825,0.9953994289014703,0.9907851086992062,0.0329,0.27380771381301827,0.0011802019999999996,0.009627840824137958,False,,0.11428793570633518,0.9543996,0.9547598,0.9690530000000002,0.9696,0.988115,0.98936,1.00197,1.0025600000000001,1.015245,1.0162400000000003,1.035303,1.037081,1.0568026000000001,1.0525618,0.8974341083268669
close_mean_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,917.0,5023.0,False,False,0.0,0.0,1.0018688,1.002897038,0.020559434488976264,0.020464849349859558,0.9350999999999999,0.91562,1.0728000000000002,1.08632,0.05001295149928739,0.05001295149928739,0.02174714338290965,0.02174714338290965,0.99539942890147,0.990785108699194,0.0329,0.27380771381301827,0.001180201999999996,0.00994382254369368,False,,0.11460391742589071,0.9543996,0.9547597999999999,0.9690529999999999,0.9696,0.988115,0.9893599999999999,1.00197,1.0025600000000001,1.0152450000000002,1.01624,1.035303,1.037081,1.0568026000000001,1.0525617999999999,0.8971796925937948
macd_histogram,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-2.5151009588700385e-05,3.4303898215327596e-05,0.0010331449634191636,0.0010189016276928914,-0.003439334314522743,-0.004107919790001155,0.0035572642479625473,0.004370767979949006,0.05754749802943062,0.05754749802943062,0.017654633684777488,0.017654633684777488,0.9862136125937758,0.9879268365611827,0.0306,0.35641377824435816,6.633851196684092e-05,0.009729338423095,False,,0.11553147013730312,-0.0024332961420641,-0.002454426787290138,-0.0017563869469878718,-0.001659144353227426,-0.0007015604754853079,-0.0006232568151822769,3.208151510144966e-06,2.6776135060801467e-05,0.0006333855762882328,0.0006955722157141249,0.0015845003112735128,0.0017089335984911244,0.0024935339212771293,0.0024538630102528634,0.8964336970941007
close_kurt_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.5216386245390191,-0.487655574961823,0.8711762191044706,0.9050560934755306,-1.9732275723021326,-1.9491879819219797,7.063443622572228,8.62402417104239,0.0390082383241477,0.0390082383241477,0.03187401142113813,0.03187401142113813,1.0388898062493581,0.9397594152475461,0.0266,0.533647725430665,0.046563869654916504,0.019097419360565103,False,,0.11657966910585095,-1.737804159844322,-1.7314748092361618,-1.563390474083512,-1.5260962871139885,-1.1202733945190486,-1.103786094805534,-0.7114231026696234,-0.6775165008397703,-0.05650387452273342,-0.10409867273469431,0.9676699925262123,1.1939193816553746,2.352589776595658,2.6828684323317975,0.8955921620897799
close_skew_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00886140501997174,0.027221666949607072,0.5252823243633069,0.5221479640450093,-1.5878861067175616,-2.2585765628471153,1.687482703702482,2.1138260454274604,0.034953131065003556,0.034953131065003556,0.038298548546067526,0.038298548546067526,0.9940329986867714,0.9617844674994882,0.0376,0.1498165441713974,0.02319392355147641,0.00729432041585442,False,,0.11814600002692549,-1.2354616290232885,-1.224605459777171,-0.8617659699832054,-0.8355460743340875,-0.3321809442867477,-0.31056068594650366,0.0014510676774894672,0.028178372575720444,0.3656863617299192,0.3606372493570005,0.8549901580723852,0.9057502771052899,1.2737469910112587,1.2885442321273577,0.8943375909549555
t35_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,53.0,179.0,False,False,0.869,0.8565,0.02281121066693592,0.029586922819331393,0.07489871247069607,0.09057811896529845,0.0,0.0,0.5798369641913947,0.8047627538773365,0.09046500171756604,0.09046500171756604,0.0,0.0,1.2093414689808928,0.0,0.0269,0.5191102482776367,0.006775712152395462,0.0019270971906727003,False,,0.11929209890823875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15831838468952658,0.23618327637050734,0.40407934265164924,0.45241870901797976,0.8934218341891302
close_min_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,553.0,1101.0,False,False,0.0,0.0,0.9987723999999999,0.99982909,0.020540659603258533,0.020408225849890382,0.93,0.9102,1.0692,1.0809,0.051443820225763694,0.051443820225763694,0.022181146025059644,0.022181146025059644,0.9935526045940272,0.9981515711276143,0.0349,0.21402426982597836,0.0012293899999999993,0.01184098612756572,False,,0.12036595237838905,0.951698,0.9514980000000001,0.965975,0.9663,0.9849749999999999,0.9863,0.9991,0.9997,1.012025,1.0133,1.031615,1.0335,1.0516240000000001,1.0489,0.8925655031529046
t1_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,50.0,51.0,False,False,0.007,0.0047,43.707,44.6587,13.176599476867079,12.438837838748357,0.0,0.0,50.0,50.0,0.07222652564273056,0.07222652564273056,0.0,0.0,0.9440097090744175,0.0,0.0375,0.1518825395199376,0.9517,0.010826916791155515,False,,0.12055344243388608,1.0,2.0,10.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8924161598468349
slope_pvalue_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9990.0,False,False,0.0,0.0,0.26474090491393304,0.2683246448934332,0.29094249907796016,0.28316635761704717,5.968720271873904e-05,1.3075767993790051e-05,1.0,1.0,0.012317691608634912,0.012317691608634912,0.05490587629962826,0.05490587629962826,0.9732725831168358,1.0133600878218065,0.0409,0.09338676405635737,0.010776345455800963,0.013754811167057093,False,,0.12187837907532026,0.0011493568609545661,0.0006360921485941501,0.003619577275062596,0.003966478398009463,0.03371295918375322,0.03564149266643663,0.13098964679292624,0.15304156119801987,0.4353441850419594,0.4426385469751016,0.8960205989371889,0.8716814853882439,0.9779058450289572,0.9753381519617397,0.8913622177336412
return_before_headline_mean,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.8892219081819645e-05,6.729893094645731e-05,0.0010391249040030612,0.0010159404409222105,-0.003559248979667384,-0.005037469754635893,0.0035523151164544237,0.006817878214048389,0.036960630699660234,0.036960630699660234,0.027418707796645445,0.027418707796645445,0.9776884723200986,0.9242005079821781,0.0442,0.05593434014555815,5.759655038774424e-05,0.013351826525642003,False,,0.12193116502194767,-0.002491460441115493,-0.002477278009719627,-0.0016782081466494977,-0.0016046020690768533,-0.0006323973387506134,-0.000571884661972621,3.503467329692313e-05,7.293473526024352e-05,0.0007498728330238049,0.0007056101338741097,0.0016755440099431068,0.0016979640705820523,0.0026316501560798423,0.0024956628175427428,0.8913202798680057
t0_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,715.0,5281.0,False,False,0.211,0.191,0.02164806141021338,0.021090723169914925,0.026418957192810892,0.024454757195413474,0.0,0.0,0.1628340866513192,0.19403252729781437,-0.021096148353237126,0.021096148353237126,0.048458205206361744,0.048458205206361744,0.9256518724797523,0.9669175527404614,0.0373,0.1560830139756108,0.0014368403059395623,0.015527805824011282,False,,0.12238215938361015,0.0,0.0,0.0,0.0,0.0016878272112931276,0.0022472288150877733,0.011023556626678055,0.0125,0.03215621470080038,0.03170764748335713,0.07753072378395368,0.07122295898043932,0.11034354120157222,0.10379022606071618,0.8909621305359844
t49_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,2.0,3.0,False,False,0.989,0.9792,0.011,0.0213,0.1043546352103724,0.14781236365570014,0.0,0.0,1.0,2.0,0.09870189262927462,0.09870189262927462,0.0,0.0,1.4164427229926417,0.0,0.0098,0.9999908765958809,0.010299999999999976,0.01581100002605584,False,,0.12431289265533046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8894321203043966
slope_linreg_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9999.0,False,False,0.0,0.0,4.213445858343336e-05,6.290731812725093e-05,0.0004705946987253336,0.0004698427113188369,-0.001470645858343337,-0.0017378967587034814,0.0017515390156062432,0.0020182184873949573,0.04414172015949567,0.04414172015949567,0.0298308937020141,0.0298308937020141,0.9984020465871469,1.0370394755629773,0.0373,0.1560830139756108,2.3133808403361366e-05,0.013208997984912962,False,,0.12448161184642273,-0.0010670022088835529,-0.0010747740216086434,-0.0007271006002400962,-0.0007106184873949575,-0.00025811644657863114,-0.0002413001200480193,4.228571428571412e-05,5.967827130852326e-05,0.00032492196878751493,0.0003633337334933976,0.0008081990396158457,0.0008412494597839128,0.0011792283793517402,0.001208853733493397,0.8892986683508134
close_vs_open_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,3.940427721502716e-05,5.9477915425136166e-05,0.00042043707692820996,0.00041675025440846805,-0.0014231656452555256,-0.0018022361021398016,0.0014248068756003806,0.0017254325015116504,0.04774469061821564,0.04774469061821564,0.03215890876379494,0.03215890876379494,0.9912309743519542,0.9846615484943995,0.0349,0.21402426982597836,2.2927108078467345e-05,0.011589472170432397,False,,0.12639307155244298,-0.0009487438317409926,-0.0009276901575104438,-0.0006231481532429144,-0.0006188785775349247,-0.00024080520064069015,-0.00021792313501465304,4.049995525806141e-05,5.852782602812797e-05,0.000319781940867163,0.0003340654687931802,0.0007391998951718667,0.0007433108392356902,0.001075351738250009,0.0010602872890500934,0.8877895516720085
slope_linreg_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,996.0,9652.0,False,False,0.0,0.0,2.082848484848523e-05,8.643272727272729e-05,0.0010249989350582264,0.0010287698465377103,-0.00404,-0.00420909090909091,0.0038175757575757653,0.00430121212121211,0.06400420538633157,0.06400420538633157,0.019902855096393595,0.019902855096393595,1.003678940871866,1.049757136959084,0.0352,0.20598704701690515,6.998933333333306e-05,0.007870268619848525,False,,0.1269773291025737,-0.0025961696969696918,-0.0023564060606060437,-0.0016497878787878808,-0.0015733636363636353,-0.00061939393939394,-0.000588636363636364,4.8787878787877454e-05,7.42424242424255e-05,0.0006595454545454533,0.0007539393939393966,0.0016649090909090906,0.001802424242424241,0.0025642424242424177,0.002595854545454543,0.8873292959640214
t45_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,18.0,54.0,False,False,0.981,0.9783,0.0031599877431431923,0.003961349925725094,0.02821176209060933,0.03268654494149649,0.0,0.0,0.5,0.5,0.028405250972261705,0.028405250972261705,0.0,0.0,1.1586140856908063,0.0,0.0042,1.0,0.0008208704127816141,0.09465150175405021,False,,0.12725675272631193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100001627648808,0.15831838468952658,0.8871093453922215
t1_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,4.0,False,False,0.768,0.7993,0.27,0.2222,0.5247622084100334,0.4667429109204439,0.0,0.0,3.0,3.0,-0.09108887651177701,0.09108887651177701,0.0,0.0,0.8894369743845113,0.0,0.0313,0.3296851553542502,0.047800000000000065,0.00578651636600238,False,,0.12817539287777938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.8863869982566929
close_max_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,550.0,1105.0,False,False,0.0,0.0,1.0048919,1.00595867,0.020687393084258408,0.020623724994150872,0.9374,0.9194,1.0753,1.093,0.05156618794855126,0.05156618794855126,0.03139427516042934,0.03139427516042934,0.9969223724398169,0.9935364727241607,0.0323,0.2939105352132923,0.0011961700000000005,0.013041811326888406,False,,0.128302274435869,0.95709,0.9579989999999999,0.9719949999999999,0.9728,0.9910749999999999,0.9924,1.00475,1.0056,1.0181499999999999,1.0193,1.039415,1.040705,1.059703,1.056401,0.8862873209220304
return_after_headline_mean,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,3.722896628354194e-05,8.341231976213632e-05,0.0010989649502369681,0.0010318634235826974,-0.004123841828451933,-0.005693206121343278,0.003960038609117758,0.004645242274068805,0.042024409810896626,0.042024409810896626,0.029051255807330634,0.029051255807330634,0.9389411576968466,0.9103827605068794,0.0459,0.04229256481322235,7.632744322435232e-05,0.012159148788244341,False,,0.1291348144064716,-0.0023782954731230922,-0.0024766385553233426,-0.001797852826949526,-0.0015955496288673383,-0.0006964043642930784,-0.0005757700376831606,5.2343053546565514e-05,9.40591164827157e-05,0.0007395426110721837,0.0007314913346017534,0.001817440012359558,0.0017745094284876864,0.003054851219681107,0.0025719535834143954,0.8856338386179765
return_mean_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,3.6072566899794383e-05,6.088549302063475e-05,0.0004244349411980688,0.0004249952714184327,-0.0014139551321453478,-0.0018195379427556752,0.0014388440165764328,0.0017762859845817586,0.05846108238011434,0.05846108238011434,0.03628432462628313,0.03628432462628313,1.0013201769332705,0.9947793514215861,0.0315,0.32230290618742746,2.7201582657701773e-05,0.007260484870372565,False,,0.13350589187677003,-0.0009641676196291681,-0.0009745352133913344,-0.0006308838231126896,-0.0006419873173791948,-0.00024247650485527254,-0.00021590276139216497,4.1075436340625194e-05,6.120180448176778e-05,0.00031220842623145385,0.0003358863555923952,0.0007148622903685786,0.0007539651257586527,0.0010808395791114481,0.0010759122375820853,0.8822186167416197
return_cumulative_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,999.0,9922.0,False,False,0.0,0.0001,0.0018016613482181915,0.003023244568815194,0.020838892866876808,0.0208783094623552,-0.06720160414040477,-0.08569426283217263,0.07273997133566068,0.09060067760326551,0.05862035129899226,0.05862035129899226,0.03674514577315499,0.03674514577315499,1.0018914917758972,0.9930743643069243,0.0323,0.2939105352132923,0.0013380026585738383,0.006837413839809849,False,,0.1345029109119571,-0.04647728802146652,-0.046833220167884174,-0.030627871114692305,-0.03117553748884593,-0.01197634715502971,-0.010697593917356502,0.0018460616357143245,0.0028488320389652433,0.015313526979767456,0.01640328049206624,0.03546039216393037,0.03742726671726246,0.054114366985832364,0.05381406791613389,0.8814433091195522
return_mean_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.294426560337962e-05,8.033077877402073e-05,0.00097659299073816,0.0009821648938979485,-0.003538618225662047,-0.003983863476613623,0.0037982325802429296,0.00391239224636852,0.058761954730499784,0.058761954730499784,0.03678767544249326,0.03678767544249326,1.0057054496672881,1.045755813215746,0.0314,0.3259798407883925,6.046811881915835e-05,0.00921595709122898,False,,0.136165587264222,-0.0023129997533599803,-0.0022952550454261272,-0.0016284749516137953,-0.0015273952708479916,-0.0005685042538569237,-0.0005492730598557735,2.508207750787937e-05,6.928504780438465e-05,0.0006330658298200394,0.0007072758411812972,0.0016313955252667868,0.0017145406716165042,0.0025442104485852227,0.0024376043002184216,0.8801533959569259
return_cumulative_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,998.0,9912.0,False,False,0.002,0.0019,0.0002114463664990208,0.0007285661905282609,0.008791406850276556,0.0088453390442947,-0.03143593780805298,-0.03535198242287174,0.03469812595719124,0.0357178386656265,0.058821054784212574,0.058821054784212574,0.037275767526093725,0.037275767526093725,1.0061346487462712,1.0469943655512532,0.0311,0.33718080402999356,0.0005452055278492151,0.009038655665293193,False,,0.13623547797559948,-0.02063252145637546,-0.02053474602825154,-0.014572794515701154,-0.013700757792104501,-0.005116570280306987,-0.004968450327765939,0.00019885307366429572,0.0006016549810760052,0.005689428740168312,0.006345369761871056,0.01474686249587917,0.015515379132460382,0.023105296300298454,0.02210615880774401,0.8800992570498445
candles_since_last_headline,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,27.0,41.0,False,False,0.193,0.172,4.358,4.7562,4.852358331922879,5.19302015265015,0.0,0.0,44.0,41.0,0.08206318922908573,0.08206318922908573,0.0,0.0,1.070205413001971,1.19999999999976,0.0465,0.03822247818871007,0.4107999999999999,0.01128124139018266,False,,0.13984443061926838,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,7.0,14.0,15.0,20.00999999999999,24.0,0.8773127043808145
t45_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,18.0,51.0,False,False,0.001,0.0006,49.558,49.4625,3.6840478021068357,4.161312942154225,0.0,0.0,50.0,50.0,-0.025922573519638024,0.025922573519638024,0.0,0.0,1.1295491170807614,0.0,0.0042,1.0,0.0963,0.11028487636041344,False,,0.14040744988005147,31.990000000000002,23.99000000000001,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8768795750195953
t0_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.036,0.0328,25.014,24.2913,17.945468615888633,17.477922991282714,0.0,0.0,50.0,50.0,-0.040272004898222184,0.040272004898222184,-0.05555555555555401,0.05555555555555401,0.9739463128762804,0.9444444444444181,0.0353,0.20336017551378716,0.9077,0.012217915145405557,False,,0.14334547559918176,0.0,0.0,1.0,1.0,8.0,8.0,23.0,21.0,44.0,42.0,50.0,50.0,50.0,50.0,0.8746262799316539
close_vs_open_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.048299578515966e-05,7.852702086572068e-05,0.0009343228267090849,0.0009276670107147792,-0.003160569737343149,-0.0040140856798097065,0.0034174735634569025,0.0037999009479290115,0.06212416453837717,0.06212416453837717,0.050141703057934014,0.050141703057934014,0.9928763198362333,1.0066875434759939,0.034,0.23957239167911965,6.247364579225581e-05,0.00572919602783828,False,,0.15199506362414947,-0.0023085795337497526,-0.0021866627496880593,-0.0015584407136114604,-0.0014336391817838922,-0.0005599531075620286,-0.0005166324671724584,1.1137126172426912e-05,7.0137294679217e-05,0.0006167155107431623,0.0006679051746811738,0.0014627318415956429,0.0016079042868876812,0.0023814242638995073,0.0023202981272022693,0.8680592752316347
close_bollinger_pct_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.5064660507943453,0.5282168588573098,0.3272995472224819,0.32846438758722585,-0.18769960699539015,-0.30524870294562156,1.1990714894879284,1.3437181327972707,0.06645535640815604,0.06645535640815604,0.04281117155155067,0.04281117155155067,1.0035589427899472,0.9981892516244245,0.0362,0.1808681309704156,0.022716338012019038,0.013403459078097143,False,,0.15886998703780386,-0.10812821197833122,-0.12738565691763087,-0.017430768239134236,0.0022312524860038365,0.23053698188760022,0.24942467101444915,0.5234702083012557,0.5470908168190838,0.7822763448093263,0.8001649727820219,1.0149216252501339,1.0241335467419665,1.1014225004673168,1.1381933259780364,0.8629095681009976
close_vs_ema20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00021653537330073346,0.0006733536732431851,0.006323562567278095,0.006301765024963163,-0.01996476832584764,-0.03008895869182932,0.02374143432206609,0.027309424029297317,0.07224065469582966,0.07224065469582966,0.03391615277451687,0.03391615277451687,0.9965529647126006,1.013541276733481,0.0484,0.027504114937206312,0.0004684593322442888,0.016550777256656494,False,,0.17110758472700302,-0.01527641299510997,-0.01441859088950758,-0.010054627197732152,-0.009544869460734809,-0.004088719060442619,-0.003413865266275697,0.00034328280445846456,0.0006174010444445052,0.003993513667264783,0.004777811212435533,0.010511192588953422,0.01104586758589808,0.015338086376399994,0.015926350465189403,0.8538925142672611
macd,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00020947138166589428,0.00047573909433895823,0.003462503774357179,0.0034324275809068253,-0.013072012230890051,-0.013958075360655409,0.012671374139882952,0.015335787321835381,0.07690033858391873,0.07690033858391873,0.049154192555071224,0.049154192555071224,0.9913137439258817,0.9954142743017073,0.038,0.1417772407485218,0.000267981046436633,0.012376527708820147,False,,0.1764310588478101,-0.008112339696203192,-0.007602879636790247,-0.005423479100331213,-0.005074733636527184,-0.0020959142346595183,-0.0017683846572358608,0.0002147363609690256,0.0004334087841161294,0.0023527891562659664,0.0026599182012211897,0.006104043589083674,0.006243571160932482,0.008635381765110571,0.008933582308116887,0.8500285609421042
macd_signal,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00023462239125459473,0.00044143519612363063,0.0032641831884607994,0.0032373681256063973,-0.013080801552622557,-0.012963108719019246,0.01271971621848742,0.013715879520855777,0.06335821026735901,0.06335821026735901,0.05878973167523393,0.05878973167523393,0.9917850615918307,1.0427304262855617,0.0432,0.06560841534244737,0.0002104614407539566,0.013522593546217737,False,,0.17887053548881066,-0.007527743200427096,-0.007122212549504222,-0.0050237718076140865,-0.004796790422856763,-0.0017856687532089687,-0.001677219508394607,0.0001820732169963355,0.00041760299371693273,0.002220639320502278,0.0025002798181803392,0.00565899887693986,0.005813587845630143,0.007938870988493149,0.008412047929880435,0.8482695681128011
close_vs_open_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.547039898115639e-05,7.633107472574947e-05,0.0006805349826174815,0.0006673667622442324,-0.0024021330815881476,-0.0033927645957675043,0.002392256693484361,0.003550600203878105,0.07473631329610103,0.07473631329610103,0.05653448443996447,0.05653448443996447,0.980650191848696,0.9975398131905545,0.0403,0.10207065462244992,5.182029429885927e-05,0.01265179238619602,False,,0.18422259012226153,-0.0016274697754206187,-0.0015226268165616454,-0.0010592330730201242,-0.0010053407245278491,-0.0004075098819733974,-0.0003600831482354506,2.2760706559898492e-05,7.143378570674438e-05,0.0004534350717565458,0.0004987437210732074,0.0011498038115177317,0.0011883517546138842,0.0016293084128139084,0.0016815234323853023,0.8444358419955136
t49_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,12.0,51.0,False,False,0.0,0.0004,49.756,49.5022,2.7095766838762483,3.9689507954926455,10.0,0.0,50.0,50.0,-0.09366776792484982,0.09366776792484982,0.0,0.0,1.4647862963646798,0.0,0.0102,0.9999751354285573,0.2538,0.08233880798235245,False,,0.18620657590720224,48.97,27.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8430234836922963
return_cumulative_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9936.0,False,False,0.0,0.0011,0.0004807524939489608,0.0015146585035433605,0.013264297348954452,0.013128198066383063,-0.043006470452897294,-0.05963440156193833,0.04131824848678578,0.07233566928440882,0.07794653439354253,0.07794653439354253,0.06180531942263469,0.06180531942263469,0.9897394275791128,0.9683042156403063,0.0455,0.0452109912367064,0.0010559287059699637,0.012428446418759823,False,,0.19768030023493705,-0.03045309975818351,-0.02978529628994031,-0.02043404063011851,-0.01970568963112801,-0.008365726809047985,-0.006979588133477349,0.000292020209100019,0.0013633934336442222,0.008968917433402668,0.009805620964080886,0.022475003240237365,0.023644235953975766,0.03309987299015005,0.033265347348974926,0.8349473559879377
return_mean_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.4400960923408695e-05,7.886133602990257e-05,0.0006976800280140568,0.000689959382334624,-0.0023062098784896777,-0.0032253017558517712,0.0021389584517214266,0.0036892854225601146,0.07805924326579314,0.07805924326579314,0.06221394413769103,0.06221394413769103,0.9889338287490566,0.9665319890484734,0.0461,0.04089582597034996,5.565667932838335e-05,0.012453624127045782,False,,0.19882681153052995,-0.0016228408622657783,-0.0015876092394156115,-0.0010842392177376817,-0.0010428036473218829,-0.0004382679071376046,-0.00036417398456134095,1.8097995190439493e-05,7.482164369387038e-05,0.00047348345708513213,0.0005170628759850518,0.0011740978690069714,0.0012336340217845917,0.0017196636217375323,0.001727069956880087,0.8341488448388223
rsi_14,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,50.5347804044845,51.52893482366392,13.060464079257235,12.899134315350953,15.395921470498038,9.607139778625353,87.9907059812327,91.43017556170703,0.07611937930737597,0.07611937930737597,0.06669463199311555,0.06669463199311555,0.9876474707997938,1.0282523540486674,0.0445,0.05328256763160363,1.0285678988859526,0.014042608689362548,False,,0.2013566199898541,22.822853486313576,22.56005315582354,29.132486263633783,30.254585811369694,41.32799911864818,42.46483982490823,50.42435859289598,51.60749288923534,59.067572169466146,60.705597574231135,72.04611393452579,72.50986361975069,80.30887898099316,80.16482594400996,0.8323922999720477
t49_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,12.0,56.0,False,False,0.989,0.9792,0.0016843638889577168,0.003655365247694175,0.018663275041379053,0.031033590011602857,0.0,0.0,0.3032653298563167,0.5,0.10560854695978428,0.10560854695978428,0.0,0.0,1.6628158745522583,0.0,0.0102,0.9999751354285573,0.00197100135873646,0.10589847039233535,False,,0.22170701735211962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04321661953580235,0.12962013032294575,0.818526852835274
